"reaction number","true rclass","true reaction smiles","true prod","pred reaction smiles","pred prod","conf","projID","retroID","true_deltaCM","true_deltaSA","retpred_deltaCM","retpred_deltaSA"
73.4,"carbonylcondensation","CCCCC([H])=O.[H]C(C(C)(C)C)=O.[O-]CC>>CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C=O.CC(C)[N-]C(C)C.[Li+].CCCCC=O.CC(C)[N-]C(C)C.[Li+]>>CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O",0.0199,"6031c42271c8b600012f8277","6032982671c8b6000130da7f",23.019550008653866,-4.942454274365143,-7.777937375222535,-26.054353006063387
73.5,"carbonylcondensation","CCCCC([H])=O.[H]C(C(C)(C)C)=O.[O-]CC>>CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C=O.CCCCC=O.ClCCl>>CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O","CC(C)(C)C(C([H])(CCC)C([H])=O)([H])O",0.00426,"6031c42271c8b600012f8277","6032982671c8b6000130da7f",23.019550008653866,-4.942454274365143,30.574765165980963,-3.9781158128266805
74.,"carbonylcondensation","O=C(C)CCC(C)=O.[O-]CC>>O=C1CC(C)(O)CC1","O=C1CC(C)(O)CC1","CC1(O)CCC2(C1)OCCO2.C1CCOC1.Cl>>O=C1CC(C)(O)CC1","O=C1CC(C)(O)CC1",1.,"6031c42271c8b600012f8277","6032984f71c8b6000130dafc",61.999999999999986,-2.2858482534299096,-44.339850002884646,-8.757443055078014
74.2,"carbonylcondensation","O=C(C)CCC(C)=O.[O-]CC>>O=C1CC(C)(O)CC1","O=C1CC(C)(O)CC1","CC1(O)CCC(O)C1.CCN(CC)CC.CS(C)=O>>O=C1CC(C)(O)CC1","O=C1CC(C)(O)CC1",1.,"6031c42271c8b600012f8277","6032984f71c8b6000130dafc",61.999999999999986,-2.2858482534299096,-84.51303120564015,-5.118421618058169
74.3,"carbonylcondensation","O=C(C)CCC(C)=O.[O-]CC>>O=C1CC(C)(O)CC1","O=C1CC(C)(O)CC1","CC1(O)CCC(O)C1.[Cl-].[Cl-].[O+]#CC#[O+].CS(C)=O.ClCCl.[Cl-].[Cl-].[O+]#CC#[O+]>>O=C1CC(C)(O)CC1","O=C1CC(C)(O)CC1",1.,"6031c42271c8b600012f8277","6032984f71c8b6000130dafc",61.999999999999986,-2.2858482534299096,-115.9936598643076,-53.789747330306426
74.4,"carbonylcondensation","O=C(C)CCC(C)=O.[O-]CC>>O=C1CC(C)(O)CC1","O=C1CC(C)(O)CC1","C1CCOC1.C[Mg]Br.O=C1CCC(=O)C1>>O=C1CC(C)(O)CC1","O=C1CC(C)(O)CC1",0.676,"6031c42271c8b600012f8277","6032984f71c8b6000130dafc",61.999999999999986,-2.2858482534299096,33.385290155884775,-7.773272458729051
74.5,"carbonylcondensation","O=C(C)CCC(C)=O.[O-]CC>>O=C1CC(C)(O)CC1","O=C1CC(C)(O)CC1","C1CCOC1.C[Mg]Cl.O=C1CCC(=O)C1>>O=C1CC(C)(O)CC1","O=C1CC(C)(O)CC1",0.638,"6031c42271c8b600012f8277","6032984f71c8b6000130dafc",61.999999999999986,-2.2858482534299096,33.385290155884775,-7.667464766421358
75.,"carbonylcondensation","CC(CCCC(C)=O)=O.[O-]CC>>O=C1CC(C)(O)CCC1","O=C1CC(C)(O)CCC1","CC1(O)CCCC2(C1)OCCO2.CC(C)=O.Cl>>O=C1CC(C)(O)CCC1","O=C1CC(C)(O)CCC1",1.,"6031c42271c8b600012f8277","6032987871c8b6000130db5a",64.99999999999999,-2.461198031260774,-44.339850002884646,-8.446733110483647
75.2,"carbonylcondensation","CC(CCCC(C)=O)=O.[O-]CC>>O=C1CC(C)(O)CCC1","O=C1CC(C)(O)CCC1","CC1(O)CCCC(O)C1.CCN(CC)CC.CS(C)=O>>O=C1CC(C)(O)CCC1","O=C1CC(C)(O)CCC1",1.,"6031c42271c8b600012f8277","6032987871c8b6000130db5a",64.99999999999999,-2.461198031260774,-84.51303120564015,-5.187869145530696
75.3,"carbonylcondensation","CC(CCCC(C)=O)=O.[O-]CC>>O=C1CC(C)(O)CCC1","O=C1CC(C)(O)CCC1","C1CCOC1.C[Mg]Br.O=C1CCCC(=O)C1>>O=C1CC(C)(O)CCC1","O=C1CC(C)(O)CCC1",0.681,"6031c42271c8b600012f8277","6032987871c8b6000130db5a",64.99999999999999,-2.461198031260774,36.385290155884775,-7.767107533233208
75.4,"carbonylcondensation","CC(CCCC(C)=O)=O.[O-]CC>>O=C1CC(C)(O)CCC1","O=C1CC(C)(O)CCC1","C1CCOC1.C[Mg]Cl.O=C1CCCC(=O)C1>>O=C1CC(C)(O)CCC1","O=C1CC(C)(O)CCC1",0.671,"6031c42271c8b600012f8277","6032987871c8b6000130db5a",64.99999999999999,-2.461198031260774,36.385290155884775,-7.6612998409255155
75.5,"carbonylcondensation","CC(CCCC(C)=O)=O.[O-]CC>>O=C1CC(C)(O)CCC1","O=C1CC(C)(O)CCC1","C1CCOC1.C[Mg]Br.O=C1CCCC(=O)C1.[Cl-].[NH4+].[Cl-].[NH4+]>>O=C1CC(C)(O)CCC1","O=C1CC(C)(O)CCC1",0.609,"6031c42271c8b600012f8277","6032987871c8b6000130db5a",64.99999999999999,-2.461198031260774,36.385290155884775,-41.68539985428075
76.,"carbonylcondensation","O=C1CCCCC1.O=C(OCC)CC.[O-]CC>>O=C2C(C(CC)=O)CCCC2","O=C2C(C(CC)=O)CCCC2","CCC(=O)Cl.C[Si](C)(C)[N-][Si](C)(C)C.[Li+].O=C1CCCCC1.C[Si](C)(C)[N-][Si](C)(C)C.[Li+]>>O=C2C(C(CC)=O)CCCC2","O=C2C(C(CC)=O)CCCC2",0.999,"6031c42271c8b600012f8277","6032990b71c8b6000130dc1d",-9.,-4.616859266005016,-64.39264721933773,-26.483492820382885
76.2,"carbonylcondensation","O=C1CCCCC1.O=C(OCC)CC.[O-]CC>>O=C2C(C(CC)=O)CCCC2","O=C2C(C(CC)=O)CCCC2","CCC(=O)OC(=O)CC.O=C1CCCCC1.[NaH]>>O=C2C(C(CC)=O)CCCC2","O=C2C(C(CC)=O)CCCC2",0.999,"6031c42271c8b600012f8277","6032990b71c8b6000130dc1d",-9.,-4.616859266005016,31.339850002884617,-9.986234243383564
76.3,"carbonylcondensation","O=C1CCCCC1.O=C(OCC)CC.[O-]CC>>O=C2C(C(CC)=O)CCCC2","O=C2C(C(CC)=O)CCCC2","CCC(=O)Cl.O=C1CCCCC1.[Li]CCCC>>O=C2C(C(CC)=O)CCCC2","O=C2C(C(CC)=O)CCCC2",0.998,"6031c42271c8b600012f8277","6032990b71c8b6000130dc1d",-9.,-4.616859266005016,-5.104934839788271,-5.814610929898201
76.4,"carbonylcondensation","O=C1CCCCC1.O=C(OCC)CC.[O-]CC>>O=C2C(C(CC)=O)CCCC2","O=C2C(C(CC)=O)CCCC2","C1=C(N2CCOCC2)CCCC1.CCC(=O)Cl.Cl.ClCCl>>O=C2C(C(CC)=O)CCCC2","O=C2C(C(CC)=O)CCCC2",0.995,"6031c42271c8b600012f8277","6032990b71c8b6000130dc1d",-9.,-4.616859266005016,-54.51713206777984,-11.108026022667044
76.5,"carbonylcondensation","O=C1CCCCC1.O=C(OCC)CC.[O-]CC>>O=C2C(C(CC)=O)CCCC2","O=C2C(C(CC)=O)CCCC2","CCC(=O)OC(=O)CC.O=C1CCCCC1>>O=C2C(C(CC)=O)CCCC2","O=C2C(C(CC)=O)CCCC2",0.98,"6031c42271c8b600012f8277","6032990b71c8b6000130dc1d",-9.,-4.616859266005016,31.339850002884617,-1.5066611631216773
77.,"carbonylcondensation","O=C1CCCCC1.[H]C(OCC)=O.[O-]CC>>O=C2C(C([H])=O)CCCC2","O=C2C(C([H])=O)CCCC2","C1CCOC1.CC(C)NC(C)C.CCCCCC.CCOC=O.O=C1CCCCC1>>O=C2C(C([H])=O)CCCC2","O=C2C(C([H])=O)CCCC2",0.994,"6031c42271c8b600012f8277","6032993471c8b6000130dc92",-9.000000000000014,-5.540692485515527,-53.983706192659355,-7.131205203798154
77.2,"carbonylcondensation","O=C1CCCCC1.[H]C(OCC)=O.[O-]CC>>O=C2C(C([H])=O)CCCC2","O=C2C(C([H])=O)CCCC2","C1CCOC1.CC(C)[N-]C(C)C.[Li+].CCOC=O.O=C1CCCCC1.[Cl-].[NH4+].CC(C)[N-]C(C)C.[Li+].[Cl-].[NH4+]>>O=C2C(C([H])=O)CCCC2","O=C2C(C([H])=O)CCCC2",0.889,"6031c42271c8b600012f8277","6032993471c8b6000130dc92",-9.000000000000014,-5.540692485515527,-64.96741238531871,-62.59716115131891
77.3,"carbonylcondensation","O=C1CCCCC1.[H]C(OCC)=O.[O-]CC>>O=C2C(C([H])=O)CCCC2","O=C2C(C([H])=O)CCCC2","[Li]N(C(C)C)C(C)C.CCOC=O.O=C1CCCCC1>>O=C2C(C([H])=O)CCCC2","O=C2C(C([H])=O)CCCC2",0.886,"6031c42271c8b600012f8277","6032993471c8b6000130dc92",-9.000000000000014,-5.540692485515527,-31.61126857509342,-5.675272522134734
77.4,"carbonylcondensation","O=C1CCCCC1.[H]C(OCC)=O.[O-]CC>>O=C2C(C([H])=O)CCCC2","O=C2C(C([H])=O)CCCC2","C1CCOC1.CC(C)[N-]C(C)C.[Li+].CCOC=O.O=C1CCCCC1.CC(C)[N-]C(C)C.[Li+]>>O=C2C(C([H])=O)CCCC2","O=C2C(C([H])=O)CCCC2",0.861,"6031c42271c8b600012f8277","6032993471c8b6000130dc92",-9.000000000000014,-5.540692485515527,-64.96741238531871,-28.678868830271366
77.5,"carbonylcondensation","O=C1CCCCC1.[H]C(OCC)=O.[O-]CC>>O=C2C(C([H])=O)CCCC2","O=C2C(C([H])=O)CCCC2","CCOC=O.O=C1CCCCC1>>O=C2C(C([H])=O)CCCC2","O=C2C(C([H])=O)CCCC2",0.86,"6031c42271c8b600012f8277","6032993471c8b6000130dc92",-9.000000000000014,-5.540692485515527,10.169925001442294,-1.7482508314959286
78.,"carbonylcondensation","CC(C=C)=O.O=C(CC(C)=O)OCC.[O-]CC>>CC(CCC(C(OCC)=O)C(C)=O)=O","CC(CCC(C(OCC)=O)C(C)=O)=O","CC(=O)CCCl.CCO.CCOC(=O)CC(C)=O.CC[O-].[Na+].CC[O-].[Na+]>>CC(CCC(C(OCC)=O)C(C)=O)=O","CC(CCC(C(OCC)=O)C(C)=O)=O",0.958,"6031c42271c8b600012f8277","6032995f71c8b6000130dd1c",-1.8300749985577056,-5.58222934587611,-53.6147098441152,-28.23044461680052
78.2,"carbonylcondensation","CC(C=C)=O.O=C(CC(C)=O)OCC.[O-]CC>>CC(CCC(C(OCC)=O)C(C)=O)=O","CC(CCC(C(OCC)=O)C(C)=O)=O","CC(=O)CCCl.CCO.CCOC(=O)CC(C)=O.[Na]>>CC(CCC(C(OCC)=O)C(C)=O)=O","CC(CCC(C(OCC)=O)C(C)=O)=O",0.937,"6031c42271c8b600012f8277","6032995f71c8b6000130dd1c",-1.8300749985577056,-5.58222934587611,-15.27485984123058,-12.165988228499433
78.3,"carbonylcondensation","CC(C=C)=O.O=C(CC(C)=O)OCC.[O-]CC>>CC(CCC(C(OCC)=O)C(C)=O)=O","CC(CCC(C(OCC)=O)C(C)=O)=O","O=C(O[K])O[K].C=CC(C)=O.CCO.CCOC(=O)CC(C)=O>>CC(CCC(C(OCC)=O)C(C)=O)=O","CC(CCC(C(OCC)=O)C(C)=O)=O",0.215,"6031c42271c8b600012f8277","6032995f71c8b6000130dd1c",-1.8300749985577056,-5.58222934587611,-46.50977500432694,-9.86005220185458
78.4,"carbonylcondensation","CC(C=C)=O.O=C(CC(C)=O)OCC.[O-]CC>>CC(CCC(C(OCC)=O)C(C)=O)=O","CC(CCC(C(OCC)=O)C(C)=O)=O","C=CC(C)=O.CCO.CCOC(=O)CC(C)=O.O=C([O-])[O-].[K+].[K+].O=C([O-])[O-].[K+].[K+]>>CC(CCC(C(OCC)=O)C(C)=O)=O","CC(CCC(C(OCC)=O)C(C)=O)=O",0.167,"6031c42271c8b600012f8277","6032995f71c8b6000130dd1c",-1.8300749985577056,-5.58222934587611,-58.50977500432694,-44.211352361889
78.5,"carbonylcondensation","CC(C=C)=O.O=C(CC(C)=O)OCC.[O-]CC>>CC(CCC(C(OCC)=O)C(C)=O)=O","CC(CCC(C(OCC)=O)C(C)=O)=O","C=CC(C)=O.CCOC(=O)CC(C)=O.O=C([O-])[O-].[K+].[K+].O=C([O-])[O-].[K+].[K+]>>CC(CCC(C(OCC)=O)C(C)=O)=O","CC(CCC(C(OCC)=O)C(C)=O)=O",0.072,"6031c42271c8b600012f8277","6032995f71c8b6000130dd1c",-1.8300749985577056,-5.58222934587611,-39.33985000288462,-42.23109532325402
79.,"carbonylcondensation","NC(C=C)=O.O=C(CC#N)OCC.[O-]CC>>NC(CCC(C(OCC)=O)C#N)=O","NC(CCC(C(OCC)=O)C#N)=O","CCOC(=O)CC#N.NC(=O)CCBr>>NC(CCC(C(OCC)=O)C#N)=O","NC(CCC(C(OCC)=O)C#N)=O",0.999,"6031c42271c8b600012f8277","6032998a71c8b6000130ddaf",-1.8300749985577056,-5.68304705771209,3.895065160211743,-2.0040871501098705
79.2,"carbonylcondensation","NC(C=C)=O.O=C(CC#N)OCC.[O-]CC>>NC(CCC(C(OCC)=O)C#N)=O","NC(CCC(C(OCC)=O)C#N)=O","CCOC(=O)CC#N.NC(=O)CCBr.O=C([O-])[O-].[K+].[K+].O=C([O-])[O-].[K+].[K+]>>NC(CCC(C(OCC)=O)C#N)=O","NC(CCC(C(OCC)=O)C#N)=O",0.999,"6031c42271c8b600012f8277","6032998a71c8b6000130ddaf",-1.8300749985577056,-5.68304705771209,-52.78463484555749,-42.44539478150737
79.3,"carbonylcondensation","NC(C=C)=O.O=C(CC#N)OCC.[O-]CC>>NC(CCC(C(OCC)=O)C#N)=O","NC(CCC(C(OCC)=O)C#N)=O","CCOC(=O)CC#N.CN(C)C=O.NC(=O)CCBr.O=C([O-])[O-].[K+].[K+].O=C([O-])[O-].[K+].[K+]>>NC(CCC(C(OCC)=O)C#N)=O","NC(CCC(C(OCC)=O)C#N)=O",0.999,"6031c42271c8b600012f8277","6032998a71c8b6000130ddaf",-1.8300749985577056,-5.68304705771209,-101.09189723376085,-45.10902596099853
79.4,"carbonylcondensation","NC(C=C)=O.O=C(CC#N)OCC.[O-]CC>>NC(CCC(C(OCC)=O)C#N)=O","NC(CCC(C(OCC)=O)C#N)=O","CC(C)=O.CCOC(=O)CC#N.NC(=O)CCBr.O=C([O-])[O-].[K+].[K+].O=C([O-])[O-].[K+].[K+]>>NC(CCC(C(OCC)=O)C#N)=O","NC(CCC(C(OCC)=O)C#N)=O",0.999,"6031c42271c8b600012f8277","6032998a71c8b6000130ddaf",-1.8300749985577056,-5.68304705771209,-77.95455984699981,-44.100327443359966
79.5,"carbonylcondensation","NC(C=C)=O.O=C(CC#N)OCC.[O-]CC>>NC(CCC(C(OCC)=O)C#N)=O","NC(CCC(C(OCC)=O)C#N)=O","CCOC(=O)C(C#N)=CCC(N)=O.CCO.[H][H].[Pd]>>NC(CCC(C(OCC)=O)C#N)=O","NC(CCC(C(OCC)=O)C#N)=O",0.999,"6031c42271c8b600012f8277","6032998a71c8b6000130ddaf",-1.8300749985577056,-5.68304705771209,-10.830074998557706,-17.367380893038245
80.,"carbonylcondensation","N#CC=C.CC(CC(C)=O)=O.[O-]CC>>N#CCCC(C(C)=O)C(C)=O","N#CCCC(C(C)=O)C(C)=O","CC(=O)CC(C)=O.N#CCCBr>>N#CCCC(C(C)=O)C(C)=O","N#CCCC(C(C)=O)C(C)=O",0.967,"6031c42271c8b600012f8277","603299b371c8b6000130de32",-13.169925001442309,-6.937349877023411,-7.444784842672902,-2.8714194759839593
80.2,"carbonylcondensation","N#CC=C.CC(CC(C)=O)=O.[O-]CC>>N#CCCC(C(C)=O)C(C)=O","N#CCCC(C(C)=O)C(C)=O","C=CC#N.CC(=O)CC(C)=O.CC(C)=O.O=C([O-])[O-].[K+].[K+].O=C([O-])[O-].[K+].[K+]>>N#CCCC(C(C)=O)C(C)=O","N#CCCC(C(C)=O)C(C)=O",0.264,"6031c42271c8b600012f8277","603299b371c8b6000130de32",-13.169925001442309,-6.937349877023411,-75.84962500721154,-45.241148516253915
80.3,"carbonylcondensation","N#CC=C.CC(CC(C)=O)=O.[O-]CC>>N#CCCC(C(C)=O)C(C)=O","N#CCCC(C(C)=O)C(C)=O","O=C(O[K])O[K].C=CC#N.CC(=O)CC(C)=O.CC(C)=O>>N#CCCC(C(C)=O)C(C)=O","N#CCCC(C(C)=O)C(C)=O",0.16,"6031c42271c8b600012f8277","603299b371c8b6000130de32",-13.169925001442309,-6.937349877023411,-63.84962500721154,-10.889848356219494
80.4,"carbonylcondensation","N#CC=C.CC(CC(C)=O)=O.[O-]CC>>N#CCCC(C(C)=O)C(C)=O","N#CCCC(C(C)=O)C(C)=O","C=CC#N.CC(=O)CC(C)=O.CC(C)(C)O[K]>>N#CCCC(C(C)=O)C(C)=O","N#CCCC(C(C)=O)C(C)=O",0.116,"6031c42271c8b600012f8277","603299b371c8b6000130de32",-13.169925001442309,-6.937349877023411,-34.50977500432694,-6.87437013223672
80.5,"carbonylcondensation","N#CC=C.CC(CC(C)=O)=O.[O-]CC>>N#CCCC(C(C)=O)C(C)=O","N#CCCC(C(C)=O)C(C)=O","C=CC#N.CC(=O)CC(C)=O.CC(C)(C)[O-].[K+].CC(C)(C)[O-].[K+]>>N#CCCC(C(C)=O)C(C)=O","N#CCCC(C(C)=O)C(C)=O",0.0849,"6031c42271c8b600012f8277","603299b371c8b6000130de32",-13.169925001442309,-6.937349877023411,-42.33985000288462,-24.885272679888235
81.,"organocopper","CCCBr.C1([Cu-]C2=CC=CC=C2)=CC=CC=C1.[Li+]>>CCCC3=CC=CC=C3","CCCC3=CC=CC=C3","C=CCc1ccccc1.[H][H]>>CCCC3=CC=CC=C3","CCCC3=CC=CC=C3",1.,"6034829b71c8b600013313f6","6034836c71c8b600013314bb",-42.87342308427443,-12.634378003465429,-2.1699250014423086,-7.614154019094848
81.2,"organocopper","CCCBr.C1([Cu-]C2=CC=CC=C2)=CC=CC=C1.[Li+]>>CCCC3=CC=CC=C3","CCCC3=CC=CC=C3","C=CCc1ccccc1.CCO.[H][H]>>CCCC3=CC=CC=C3","CCCC3=CC=CC=C3",1.,"6034829b71c8b600013313f6","6034836c71c8b600013314bb",-42.87342308427443,-12.634378003465429,-21.339850002884624,-9.594411057729832
81.3,"organocopper","CCCBr.C1([Cu-]C2=CC=CC=C2)=CC=CC=C1.[Li+]>>CCCC3=CC=CC=C3","CCCC3=CC=CC=C3","C1CCOC1.C=CCc1ccccc1.[H][H]>>CCCC3=CC=CC=C3","CCCC3=CC=CC=C3",1.,"6034829b71c8b600013313f6","6034836c71c8b600013314bb",-42.87342308427443,-12.634378003465429,-27.339850002884624,-9.640431632152442
81.4,"organocopper","CCCBr.C1([Cu-]C2=CC=CC=C2)=CC=CC=C1.[Li+]>>CCCC3=CC=CC=C3","CCCC3=CC=CC=C3","C/C=C/c1ccccc1.[H][H]>>CCCC3=CC=CC=C3","CCCC3=CC=CC=C3",1.,"6034829b71c8b600013313f6","6034836c71c8b600013314bb",-42.87342308427443,-12.634378003465429,-2.339850002884617,-7.670992480633306
81.5,"organocopper","CCCBr.C1([Cu-]C2=CC=CC=C2)=CC=CC=C1.[Li+]>>CCCC3=CC=CC=C3","CCCC3=CC=CC=C3","CC=Cc1ccccc1.[H][H]>>CCCC3=CC=CC=C3","CCCC3=CC=CC=C3",1.,"6034829b71c8b600013313f6","6034836c71c8b600013314bb",-42.87342308427443,-12.634378003465429,-2.339850002884617,-7.670992480633306
82.,"organocopper","CCCCC/C=C/I.C[Cu-]C.[Li+]>>CCCCC/C=C/C","CCCCC/C=C/C","C/C=C/[Mg]Br.C1CCOC1.CCCCCBr>>CCCCC/C=C/C","CCCCC/C=C/C",0.969,"6034829b71c8b600013313f6","6034839671c8b6000133153e",-23.70349808283212,-14.968724171502117,-61.569269691115046,-7.957370682386591
82.2,"organocopper","CCCCC/C=C/I.C[Cu-]C.[Li+]>>CCCCC/C=C/C","CCCCC/C=C/C","C/C=C/[Mg]Br.CCCCC[Mg]Br.C1CCOC1>>CCCCC/C=C/C","CCCCC/C=C/C",0.509,"6034829b71c8b600013313f6","6034839671c8b6000133153e",-23.70349808283212,-14.968724171502117,-73.56926969111504,-10.219579307669044
82.3,"organocopper","CCCCC/C=C/I.C[Cu-]C.[Li+]>>CCCCC/C=C/C","CCCCC/C=C/C","C/C=C/C(=O)O.C=CCCCCC.C=CCCCCCC>>CCCCC/C=C/C","CCCCC/C=C/C",5.16e-6,"6034829b71c8b600013313f6","6034839671c8b6000133153e",-23.70349808283212,-14.968724171502117,-88.67970000576926,-4.323856747986538
82.4,"organocopper","CCCCC/C=C/I.C[Cu-]C.[Li+]>>CCCCC/C=C/C","CCCCC/C=C/C","C/C=C/C(=O)O.C=CCCCCC.[H][H]>>CCCCC/C=C/C","CCCCC/C=C/C",2.36e-6,"6034829b71c8b600013313f6","6034839671c8b6000133153e",-23.70349808283212,-14.968724171502117,-46.50977500432693,-9.570568655163452
82.5,"organocopper","CCCCC/C=C/I.C[Cu-]C.[Li+]>>CCCCC/C=C/C","CCCCC/C=C/C","C/C=C/C(=O)O.C=CCCCCC>>CCCCC/C=C/C","CCCCC/C=C/C",1.07e-6,"6034829b71c8b600013313f6","6034839671c8b6000133153e",-23.70349808283212,-14.968724171502117,-46.50977500432693,-2.448751914175114
83.,"organocopper","BrC1=CC=CC=C1.CCC[Cu-]CCC.[Li+]>>CCCC2=CC=CC=C2","CCCC2=CC=CC=C2","C=CCc1ccccc1.[H][H]>>CCCC2=CC=CC=C2","CCCC2=CC=CC=C2",1.,"6034829b71c8b600013313f6","603483c071c8b6000133159c",-28.53357308138981,-13.030305568812325,-2.1699250014423086,-7.614154019094848
83.2,"organocopper","BrC1=CC=CC=C1.CCC[Cu-]CCC.[Li+]>>CCCC2=CC=CC=C2","CCCC2=CC=CC=C2","C=CCc1ccccc1.CCO.[H][H]>>CCCC2=CC=CC=C2","CCCC2=CC=CC=C2",1.,"6034829b71c8b600013313f6","603483c071c8b6000133159c",-28.53357308138981,-13.030305568812325,-21.339850002884624,-9.594411057729832
83.3,"organocopper","BrC1=CC=CC=C1.CCC[Cu-]CCC.[Li+]>>CCCC2=CC=CC=C2","CCCC2=CC=CC=C2","C1CCOC1.C=CCc1ccccc1.[H][H]>>CCCC2=CC=CC=C2","CCCC2=CC=CC=C2",1.,"6034829b71c8b600013313f6","603483c071c8b6000133159c",-28.53357308138981,-13.030305568812325,-27.339850002884624,-9.640431632152442
83.4,"organocopper","BrC1=CC=CC=C1.CCC[Cu-]CCC.[Li+]>>CCCC2=CC=CC=C2","CCCC2=CC=CC=C2","C/C=C/c1ccccc1.[H][H]>>CCCC2=CC=CC=C2","CCCC2=CC=CC=C2",1.,"6034829b71c8b600013313f6","603483c071c8b6000133159c",-28.53357308138981,-13.030305568812325,-2.339850002884617,-7.670992480633306
83.5,"organocopper","BrC1=CC=CC=C1.CCC[Cu-]CCC.[Li+]>>CCCC2=CC=CC=C2","CCCC2=CC=CC=C2","CC=Cc1ccccc1.[H][H]>>CCCC2=CC=CC=C2","CCCC2=CC=CC=C2",1.,"6034829b71c8b600013313f6","603483c071c8b6000133159c",-28.53357308138981,-13.030305568812325,-2.339850002884617,-7.670992480633306
84.,"organocopper","CCCCOS(C1=CC=C(C)C=C1)(=O)=O.CC([Cu-]C(C)=C)=C.[Li+]>>CCCCC(C)=C","CCCCC(C)=C","C1CCOC1.CC(C)(C)[O-].[K+].CCCCC(C)=O.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O.CC(C)(C)[O-].[K+].C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CCCCC(C)=C","CCCCC(C)=C",1.,"6034829b71c8b600013313f6","603483ea71c8b60001331623",-142.4677382589093,-12.610087880971449,-277.04911228433934,-50.2526906289893
84.2,"organocopper","CCCCOS(C1=CC=C(C)C=C1)(=O)=O.CC([Cu-]C(C)=C)=C.[Li+]>>CCCCC(C)=C","CCCCC(C)=C","C1CCOC1.CC(C)(C)[O-].[K+].CCCCC(C)=O.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].CC(C)(C)[O-].[K+].C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CCCCC(C)=C","CCCCC(C)=C",1.,"6034829b71c8b600013313f6","603483ea71c8b60001331623",-142.4677382589093,-12.610087880971449,-277.04911228433934,-44.38421370591238
84.3,"organocopper","CCCCOS(C1=CC=C(C)C=C1)(=O)=O.CC([Cu-]C(C)=C)=C.[Li+]>>CCCCC(C)=C","CCCCC(C)=C","C1CCOC1.CCCCC(C)=O.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CCCCC(C)=C","CCCCC(C)=C",1.,"6034829b71c8b600013313f6","603483ea71c8b60001331623",-142.4677382589093,-12.610087880971449,-228.7092622814547,-22.64384924902796
84.4,"organocopper","CCCCOS(C1=CC=C(C)C=C1)(=O)=O.CC([Cu-]C(C)=C)=C.[Li+]>>CCCCC(C)=C","CCCCC(C)=C","C1CCOC1.CCCCC(C)=O.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].[Li]CCCC.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CCCCC(C)=C","CCCCC(C)=C",1.,"6034829b71c8b600013313f6","603483ea71c8b60001331623",-142.4677382589093,-12.610087880971449,-254.7092622814547,-26.9376007082394
84.5,"organocopper","CCCCOS(C1=CC=C(C)C=C1)(=O)=O.CC([Cu-]C(C)=C)=C.[Li+]>>CCCCC(C)=C","CCCCC(C)=C","C1CCOC1.CC(C)(C)O[K].CCCCC(C)=O.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CCCCC(C)=C","CCCCC(C)=C",1.,"6034829b71c8b600013313f6","603483ea71c8b60001331623",-142.4677382589093,-12.610087880971449,-269.2190372857816,-32.24178808133779
85.,"organocopper","ClC(CCC)=O.C1([Cu-]C2=CC=CC=C2)=CC=CC=C1.[Li+]>>O=C(CCC)C3=CC=CC=C3","O=C(CCC)C3=CC=CC=C3","Br[Mg]c1ccccc1.CCCC(=O)N(C)OC>>O=C(CCC)C3=CC=CC=C3","O=C(CCC)C3=CC=CC=C3",1.,"6034829b71c8b600013313f6","6034842271c8b600013316ba",-48.87342308427442,-12.272972172203538,-102.28650020891882,-4.7040146936588245
85.2,"organocopper","ClC(CCC)=O.C1([Cu-]C2=CC=CC=C2)=CC=CC=C1.[Li+]>>O=C(CCC)C3=CC=CC=C3","O=C(CCC)C3=CC=CC=C3","Br[Mg]c1ccccc1.CCCC(=O)N(C)OC.CCOCC>>O=C(CCC)C3=CC=CC=C3","O=C(CCC)C3=CC=CC=C3",1.,"6034829b71c8b600013313f6","6034842271c8b600013316ba",-48.87342308427442,-12.272972172203538,-123.45642521036115,-6.609688046361389
